"Date","Site","Plot","Quadrat","In.out.quadrats","In.out.transects","Species","Number.of.plants","Number.of.flowers.1","Number.of.flowers.2","Number.of.flowers.3","Number.of.flowers.4","Number.of.flowers.5","Number.of.flowers.6","Number.of.flowers.7","Number.of.flowers.8","Number.of.flowers.9","Number.of.flowers.10","Notes","year"
2019-08-14,"Waterfall",4,"a","in","in","Ipomopsis aggregata",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-14,"Waterfall",4,"a","in","in","Erigeron speciosus",3,1,1,1,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-14,"Waterfall",4,"a","in","in","Potentilla pulcherrima",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-14,"Waterfall",4,NA,"out","in","Senecio sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",3,"a","in","in","Potentilla pulcherrima",21,1,1,1,1,1,1,2,2,1,3,"",2019
2019-08-15,"401 Trail",3,"a","in","in","Erigeron elatior",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",3,"a","in","in","Lathyrus leucanthus",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",3,"b","in","in","Potentilla pulcherrima",19,1,1,2,2,1,2,4,1,1,2,"",2019
2019-08-15,"401 Trail",3,"b","in","in","Lathyrus leucanthus",3,2,1,1,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",3,"c","in","in","Helianthella quinquenervis ",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",3,"c","in","in","Potentilla pulcherrima",12,4,3,2,1,1,1,1,2,1,2,"",2019
2019-08-15,"401 Trail",3,"c","in","in","Erigeron elatior",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",3,"d","in","in","Potentilla pulcherrima",10,1,1,2,1,2,1,2,2,2,1,"",2019
2019-08-15,"401 Trail",3,"d","in","in","Erigeron elatior",4,1,1,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",3,NA,"out","in","Heliomeris multiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",3,NA,"out","in","Adenolinum lewisii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",2,"a","in","in","Heliomeris multiflora",12,1,1,1,3,2,1,2,1,3,2,"",2019
2019-08-15,"401 Trail",2,"a","in","in","Erigeron speciosus",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",2,"a","in","in","Potentilla pulcherrima",4,1,1,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",2,"b","in","in","Potentilla pulcherrima",7,2,1,2,4,3,2,3,NA,NA,NA,"",2019
2019-08-15,"401 Trail",2,"b","in","in","Heliomeris multiflora",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",2,"c","in","in","Potentilla pulcherrima",9,1,1,1,1,1,2,1,3,1,NA,"",2019
2019-08-15,"401 Trail",2,"c","in","in","Heliomeris multiflora",6,2,1,1,1,1,1,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",2,"c","in","in","Erigeron speciosus",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",2,"d","in","in","Potentilla pulcherrima",12,4,3,3,2,1,1,2,4,3,1,"",2019
2019-08-15,"401 Trail",2,"d","in","in","Heliomeris multiflora",8,1,1,1,1,1,1,1,1,NA,NA,"",2019
2019-08-15,"401 Trail",2,NA,"out","in","Frasera speciosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",2,NA,"out","in","Erigeron elatior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",2,NA,"out","in","Tragopogon dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",6,"d","in","in","Delphinium barbeyi",25,8,8,1,4,9,9,6,16,7,14,"",2019
2019-08-15,"401 Trail",6,"d","in","in","Potentilla pulcherrima",4,2,1,2,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",6,"c","in","in","Potentilla pulcherrima",20,1,1,1,3,1,2,4,5,3,2,"",2019
2019-08-15,"401 Trail",6,"c","in","in","Erigeron elatior",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",6,"b","in","in","Potentilla pulcherrima",19,3,1,1,1,2,3,3,2,2,1,"",2019
2019-08-15,"401 Trail",6,"b","in","in","Heliomeris multiflora",11,2,2,1,1,1,1,1,2,1,1,"",2019
2019-08-15,"401 Trail",6,"b","in","in","Erigeron elatior",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",6,"a","in","in","Potentilla pulcherrima",10,2,2,2,1,1,1,1,2,3,1,"",2019
2019-08-15,"401 Trail",6,"a","in","in","Heliomeris multiflora",27,1,1,1,1,1,2,2,2,1,1,"",2019
2019-08-15,"401 Trail",6,"a","in","in","Vicia americana",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",6,NA,"out","in","Chamaenerion angustifolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",5,"d","in","in","Potentilla pulcherrima",13,3,4,3,2,3,2,2,1,1,3,"",2019
2019-08-15,"401 Trail",5,"d","in","in","Heliomeris multiflora",14,2,1,2,2,2,1,1,2,1,2,"",2019
2019-08-15,"401 Trail",5,"d","in","in","Erigeron speciosus",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",5,"c","in","in","Potentilla pulcherrima",21,1,3,5,2,4,3,2,1,2,3,"",2019
2019-08-15,"401 Trail",5,"c","in","in","Heliomeris multiflora",4,1,1,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",5,"b","in","in","Achillea millefolium",1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",5,"b","in","in","Heliomeris multiflora",10,1,1,1,2,1,1,1,1,1,1,"",2019
2019-08-15,"401 Trail",5,"b","in","in","Potentilla pulcherrima",12,4,2,1,3,2,1,1,2,2,3,"",2019
2019-08-15,"401 Trail",5,"a","in","in","Erigeron speciosus",8,1,1,1,1,4,3,1,3,NA,NA,"",2019
2019-08-15,"401 Trail",5,"a","in","in","Potentilla pulcherrima",6,2,2,2,1,1,2,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",1,"d","in","in","Potentilla pulcherrima",9,1,1,3,4,1,1,2,2,1,NA,"",2019
2019-08-15,"401 Trail",1,"c","in","in","Potentilla pulcherrima",5,1,2,1,1,1,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",1,"c","in","in","Heliomeris multiflora",7,1,1,1,1,1,1,1,NA,NA,NA,"",2019
2019-08-15,"401 Trail",1,"b","in","in","Potentilla pulcherrima",13,2,2,1,1,4,1,1,2,3,2,"",2019
2019-08-15,"401 Trail",1,"a","in","in","Potentilla pulcherrima",14,1,2,1,1,1,3,2,2,3,1,"",2019
2019-08-15,"401 Trail",1,NA,"out","in","Erigeron elatior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",4,"a","in","in","Potentilla pulcherrima",7,3,1,2,2,2,1,1,NA,NA,NA,"",2019
2019-08-15,"401 Trail",4,"a","in","in","Erigeron speciosus",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",4,"a","in","in","Helianthella quinquenervis ",4,2,3,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",4,"b","in","in","Potentilla pulcherrima",6,1,1,3,4,1,1,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",4,"c","in","in","Erigeron speciosus",3,1,1,1,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-15,"401 Trail",4,"d","in","in","Erigeron speciosus",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",1,"a","in","in","Potentilla pulcherrima",10,2,2,2,2,1,3,2,3,1,2,"",2019
2019-08-16,"Waterfall",1,"a","in","in","Achillea millefolium",2,9,10,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",1,"a","in","in","Senecio bigelovii",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",1,"b","in","in","Potentilla pulcherrima",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",1,"b","in","in","Achillea millefolium",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",1,"b","in","in","Erigeron elatior",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",1,"b","in","in","Senecio bigelovii",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",1,"c","in","in","Potentilla pulcherrima",12,2,1,2,1,3,1,1,1,2,3,"",2019
2019-08-16,"Waterfall",1,"c","in","in","Erigeron elatior",1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",1,"c","in","in","Galium septentrionale",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",1,"d","in","in","Potentilla pulcherrima",9,1,2,3,2,1,2,1,1,1,NA,"",2019
2019-08-16,"Waterfall",1,"d","in","in","Achillea millefolium",6,13,15,5,10,10,8,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",1,"d","in","in","Galium septentrionale",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",1,"d","in","in","Senecio bigelovii",8,3,2,1,1,1,1,1,2,NA,NA,"",2019
2019-08-16,"Waterfall",1,NA,"out","in","Dugaldia hoopsii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",5,"a","in","in","Erigeron speciosus",13,3,1,1,1,2,1,1,1,4,1,"",2019
2019-08-16,"Waterfall",5,"b","in","in","Erigeron speciosus",7,2,2,2,1,1,2,1,NA,NA,NA,"",2019
2019-08-16,"Waterfall",5,"b","in","in","Potentilla pulcherrima",4,1,1,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",5,"c","in","in","Potentilla pulcherrima",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",5,"c","in","in","Erigeron speciosus",3,1,1,1,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",5,"d","in","in","Heliomeris multiflora",11,2,1,1,1,1,2,1,1,1,1,"",2019
2019-08-16,"Waterfall",5,"d","in","in","Potentilla pulcherrima",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",4,"a","in","in","Potentilla pulcherrima",4,2,1,2,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",4,"a","in","in","Senecio bigelovii",6,1,1,1,1,1,1,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",4,"b","in","in","Potentilla pulcherrima",6,1,1,1,2,1,1,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",4,"c","in","in","Potentilla pulcherrima",9,1,1,1,1,1,1,1,1,1,NA,"",2019
2019-08-16,"Waterfall",4,"d","in","in","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",4,NA,"out","in","Ligusticum porteri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",4,NA,"out","in","Senecio serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",2,"a","in","in","Potentilla pulcherrima",4,2,2,6,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",2,"a","in","in","Erigeron speciosus",9,1,1,1,1,1,1,1,1,1,NA,"",2019
2019-08-16,"Waterfall",2,"b","in","in","Potentilla pulcherrima",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",2,"c","in","in","Potentilla pulcherrima",2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",2,"c","in","in","Erigeron speciosus",4,1,1,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",2,"d","in","in","Vicia americana",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",2,"d","in","in","Potentilla pulcherrima",5,5,4,1,1,3,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",2,"d","in","in","Erigeron speciosus",7,1,1,1,1,1,1,1,NA,NA,NA,"",2019
2019-08-16,"Waterfall",2,NA,"out","in","Heliomeris multiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",6,"a","in","in","Potentilla pulcherrima",17,3,2,4,1,4,3,4,5,2,3,"",2019
2019-08-16,"Waterfall",6,"a","in","in","Erigeron elatior",7,1,1,1,1,1,1,1,NA,NA,NA,"",2019
2019-08-16,"Waterfall",6,"b","in","in","Potentilla pulcherrima",20,5,3,1,4,4,3,5,3,4,4,"",2019
2019-08-16,"Waterfall",6,"b","in","in","Vicia americana",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",6,"c","in","in","Potentilla pulcherrima",14,1,1,2,7,2,1,3,7,4,5,"",2019
2019-08-16,"Waterfall",6,"d","in","in","Potentilla pulcherrima",15,6,1,2,3,1,2,4,5,4,3,"",2019
2019-08-16,"Waterfall",6,"d","in","in","Galium septentrionale",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",6,NA,"out","in","Achillea millefolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",3,"a","in","in","Senecio bigelovii",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",3,"b","in","in","Senecio bigelovii",3,1,1,2,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",3,"c","in","in","Potentilla pulcherrima",4,4,2,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",3,"c","in","in","Dasiphora fruticosa",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",3,"d","in","in","Potentilla pulcherrima",7,3,1,2,3,2,2,1,NA,NA,NA,"",2019
2019-08-16,"Waterfall",3,"d","in","in","Galium septentrionale",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",3,NA,"out","in","Helianthella quinquenervis ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-16,"Waterfall",3,NA,"out","in","Achillea millefolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",3,"d","in","in","Heliomeris multiflora",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",3,"d","in","in","Potentilla pulcherrima",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",3,"c","in","in","Heliomeris multiflora",6,2,1,1,1,1,1,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",3,"c","in","in","Potentilla pulcherrima",4,1,1,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",3,"b","in","in","Potentilla pulcherrima",6,4,1,1,1,3,2,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",3,"b","in","in","Delphinium barbeyi",1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",3,"a","in","in","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",3,NA,"out","in","Erigeron elatior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",4,"a","in","in","Potentilla pulcherrima",4,2,1,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",4,"b","in","in","Potentilla pulcherrima",9,2,1,1,2,2,1,1,3,2,NA,"",2019
2019-08-19,"401 Trail",4,"b","in","in","Heliomeris multiflora",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",4,"c","in","in","Potentilla pulcherrima",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",4,"c","in","in","Heliomeris multiflora",3,1,1,1,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",4,"d","in","in","Potentilla pulcherrima",16,6,3,2,1,2,2,2,3,3,2,"",2019
2019-08-19,"401 Trail",4,"d","in","in","Heliomeris multiflora",9,1,1,1,2,1,1,2,2,1,NA,"",2019
2019-08-19,"401 Trail",4,NA,"out","in","Vicia americana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",4,NA,"out","in","Erigeron speciosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",4,NA,"out","in","Achillea millefolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",6,"a","in","in","Potentilla pulcherrima",12,3,1,1,2,4,2,3,3,2,1,"",2019
2019-08-19,"401 Trail",6,"a","in","in","Erigeron elatior",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",6,"a","in","in","Heliomeris multiflora",9,2,2,2,2,1,1,1,1,1,NA,"",2019
2019-08-19,"401 Trail",6,"b","in","in","Potentilla pulcherrima",20,4,3,1,3,3,1,4,4,5,1,"",2019
2019-08-19,"401 Trail",6,"b","in","in","Heliomeris multiflora",5,1,1,1,1,1,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",6,"c","in","in","Potentilla pulcherrima",15,3,6,3,2,2,4,3,2,5,1,"",2019
2019-08-19,"401 Trail",6,"c","in","in","Erigeron elatior",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",6,"c","in","in","Helianthella quinquenervis ",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",6,"d","in","in","Potentilla pulcherrima",16,1,1,2,3,3,2,1,1,2,2,"",2019
2019-08-19,"401 Trail",6,"d","in","in","Erigeron elatior",4,2,2,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",6,NA,"out","in","Erigeron speciosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",5,"d","in","in","Potentilla pulcherrima",11,2,2,1,4,2,2,3,1,2,1,"",2019
2019-08-19,"401 Trail",5,"d","in","in","Heliomeris multiflora",14,2,2,1,1,1,1,1,2,1,1,"",2019
2019-08-19,"401 Trail",5,"c","in","in","Potentilla pulcherrima",15,2,1,1,1,1,1,2,2,3,1,"",2019
2019-08-19,"401 Trail",5,"c","in","in","Heliomeris multiflora",12,1,2,1,1,3,1,1,2,1,5,"",2019
2019-08-19,"401 Trail",5,"c","in","in","Senecio bigelovii",3,1,1,1,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",5,"b","in","in","Potentilla pulcherrima",11,5,2,3,3,3,2,2,1,4,3,"",2019
2019-08-19,"401 Trail",5,"b","in","in","Heliomeris multiflora",7,1,1,1,1,2,2,2,NA,NA,NA,"",2019
2019-08-19,"401 Trail",5,"a","in","in","Potentilla pulcherrima",10,3,3,2,3,1,3,1,1,1,2,"",2019
2019-08-19,"401 Trail",5,"a","in","in","Senecio bigelovii",9,2,1,1,1,2,3,4,1,1,NA,"",2019
2019-08-19,"401 Trail",5,"a","in","in","Vicia americana",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",5,"a","in","in","Erigeron speciosus",4,1,1,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",2,"a","in","in","Heliomeris multiflora",24,1,1,1,1,1,1,1,1,2,3,"",2019
2019-08-19,"401 Trail",2,"a","in","in","Potentilla pulcherrima",13,2,5,3,1,1,5,4,4,3,2,"",2019
2019-08-19,"401 Trail",2,"b","in","in","Senecio bigelovii",13,1,2,3,3,1,3,1,2,1,1,"",2019
2019-08-19,"401 Trail",2,"b","in","in","Potentilla pulcherrima",8,2,1,2,3,2,2,1,1,NA,NA,"",2019
2019-08-19,"401 Trail",2,"b","in","in","Heliomeris multiflora",9,2,2,1,1,2,1,1,1,1,NA,"",2019
2019-08-19,"401 Trail",2,"c","in","in","Heliomeris multiflora",12,1,1,1,2,2,1,1,1,1,1,"",2019
2019-08-19,"401 Trail",2,"c","in","in","Potentilla pulcherrima",9,2,2,2,1,1,4,4,3,2,NA,"",2019
2019-08-19,"401 Trail",2,"c","in","in","Erigeron speciosus",7,2,1,1,2,1,1,1,NA,NA,NA,"",2019
2019-08-19,"401 Trail",2,"c","in","in","Senecio bigelovii",6,1,1,1,1,1,1,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",2,"d","in","in","Heliomeris multiflora",18,2,1,1,1,1,1,1,2,2,1,"",2019
2019-08-19,"401 Trail",2,"d","in","in","Erigeron coulteri",20,1,1,1,1,1,2,1,1,1,1,"",2019
2019-08-19,"401 Trail",2,"d","in","in","Potentilla pulcherrima",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",1,"d","in","in","Potentilla pulcherrima",11,4,2,3,1,2,1,1,2,1,1,"",2019
2019-08-19,"401 Trail",1,"d","in","in","Erigeron elatior",9,2,1,1,1,1,1,1,1,1,NA,"",2019
2019-08-19,"401 Trail",1,"c","in","in","Potentilla pulcherrima",12,2,1,2,2,1,1,2,1,1,1,"",2019
2019-08-19,"401 Trail",1,"c","in","in","Heliomeris multiflora",7,1,1,1,1,1,1,1,NA,NA,NA,"",2019
2019-08-19,"401 Trail",1,"c","in","in","Erigeron elatior",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",1,"b","in","in","Potentilla pulcherrima",12,4,2,4,2,2,2,2,1,1,1,"",2019
2019-08-19,"401 Trail",1,"a","in","in","Potentilla pulcherrima",6,2,3,1,1,2,1,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",1,"a","in","in","Achillea millefolium",3,7,12,9,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",1,NA,"out","in","Senecio bigelovii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-19,"401 Trail",1,NA,"out","in","Lathyrus leucanthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",2,"a","in","in","Potentilla pulcherrima",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",2,"a","in","in","Senecio bigelovii",3,2,1,1,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",2,"a","in","in","Agoseris glauca",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",2,"a","in","in","Achillea millefolium",6,8,4,9,10,3,1,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",2,"b","in","in","Senecio bigelovii",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",2,"b","in","in","Potentilla pulcherrima",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",2,"c","in","in","Potentilla pulcherrima",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",2,"c","in","in","Agoseris glauca",4,1,1,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",2,"d","in","in","Galium septentrionale",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",2,NA,"out","in","Erigeron speciosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",2,NA,"out","in","Solidago multiradiata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",2,NA,"out","in","Dasiphora fruticosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",2,NA,"out","in","Delphinium barbeyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",3,"a","in","in","Potentilla pulcherrima",6,2,1,2,2,1,1,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",3,"a","in","in","Senecio bigelovii",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",3,"a","in","in","Achillea millefolium",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",3,"b","in","in","Potentilla pulcherrima",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",3,"b","in","in","Achillea millefolium",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",3,"c","in","in","Potentilla pulcherrima",8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",3,"c","in","in","Achillea millefolium",2,5,10,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",3,"d","in","in","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",3,NA,"out","in","Dasiphora fruticosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",3,NA,"out","in","Solidago multiradiata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",3,NA,"out","in","Erigeron speciosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",3,NA,"out","in","Galium septentrionale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",1,"a","in","in","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",1,"b","in","in","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",1,"c","in","in","Erigeron coulteri",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",1,"c","in","in","Senecio bigelovii",3,1,1,1,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-08-20,"Waterfall",1,"d","in","in","Senecio bigelovii",13,2,5,2,4,1,4,3,1,2,2,"",2019
